service_id,store_id,service_group,merchant_name,merchant_address,store_name,store_address,store_longitude,store_latitude,Group_store,Area
3315835320223835013,8301343905867322716,beverage,Công Ty TNHH Golden Trust,"79 Hồ Tùng Mậu, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",Gongcha 78 Nguyễn Đình Chiểu,"78 Nguyễn Đình Chiểu, Phường Đa Kao, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",106.699095,10.788239,Gongcha,South
9091730908646524368,5210315922309479848,beverage,CÔNG TY CỔ PHẦN THƯƠNG MẠI QSR VIỆT NAM,"77  Trần Nhân Tôn, Phường 9, Quận 5, Thành Phố Hồ Chí Minh, VIỆT NAM",Gong Cha Võ Văn Ngân,"292 Võ Văn Ngân, Phường Bình Thọ, Quận Thủ Đức, Thành Phố Hồ Chí Minh, VIỆT NAM",106.769871,10.84955,Gongcha,South
4496785069188293497,2508287515279448195,beverage,Vương Thuý Hồng,"03 Lý Thường Kiệt, Phường Chánh Nghĩa, Thành phố Thủ Dầu Một, Bình Dương, VIỆT NAM",Gongcha Bình Minh,"03 Lý Thường Kiệt, Phường Chánh Nghĩa, Thành phố Thủ Dầu Một, Bình Dương, VIỆT NAM",106.6581319,10.974933300000002,Gongcha,South
3315835320223835013,5067902934281755044,beverage,Công Ty TNHH Golden Trust,"79 Hồ Tùng Mậu, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",Gongcha Vinhomes,"C1 SH04 Vinhome CP 208 Nguyễn Đức Cảnh, Phường 22, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",106.7219896,10.7947506,Gongcha,South
6235022066769294325,823600610171305654,beverage,Chi nhánh Thanh Hóa - Công ty Cổ phần Sáng tạo Ý tưởng Kinh doanh,"Căn PG1-11 Shophouse Thanh Hóa, Khu đô thị mới Phường Điện Biên, Số 27 Trần Phú, Phường Điện Biên, T Trần Phú, Phường Điện Biên, Thành phố Thanh Hóa, Thanh Hóa, VIỆT NAM",Gong Cha Thanh Hóa,"Căn PG1-11 Shophouse Thanh Hóa, Khu đô thị mới Phường Điện Biên, Số 27 Trần Phú, Phường Điện Biên, Thành phố Thanh Hóa, Thanh Hóa, VIỆT NAM",105.7774819,19.8094008,Gongcha,North
255344331244246119,7745032024360522922,beverage,Hộ kinh doanh Trà Kim Cương,"15 Hồng Bàng, Phường 1, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",Gong Cha Mỹ Tho,"212 Nam Kỳ Khởi Nghĩa, Phường 7, Thành phố Mỹ Tho, Tiền Giang, VIỆT NAM",106.3620813,10.3605249,Gongcha,South
9091730908646524368,5046200472094305503,beverage,CÔNG TY CỔ PHẦN THƯƠNG MẠI QSR VIỆT NAM,"77  Trần Nhân Tôn, Phường 9, Quận 5, Thành Phố Hồ Chí Minh, VIỆT NAM",Gong Cha Phan Xích Long,"347 Phan Xích Long, Phường 1, Quận Phú Nhuận, Thành Phố Hồ Chí Minh, VIỆT NAM",106.685556,10.797673,Gongcha,South
4474770828003663379,9025133660779796020,beverage,CÔNG TY TNHH GONGCHA VIỆT NAM,"204/18  Nguyễn Văn Hưởng, Phường Thảo Điền, Quận 2, Thành Phố Hồ Chí Minh, VIỆT NAM",Gong Cha Phan Xích Long,"160 Phan Xích Long, phường 2, Phú Nhuận, Hồ Chí Minh, Việt Nam",106.6838781,10.8010423,Gongcha,South
4730332944869925968,9016913884991478105,beverage,Chi nhánh Nghệ An - Công ty Cổ phần Sáng tạo Ý tưởng Kinh doanh,"Số 1  Lê Hồng Phong, Phường Hưng Bình, Thành phố Vinh, Nghệ An, VIỆT NAM",Gong Cha Vinh,"1 Lê Hồng Phong, Phường Hưng Bình, Thành phố Vinh, Nghệ An, VIỆT NAM",105.6773999,18.6765424,Gongcha,Middle
1108085817241120402,1169349249929619578,beverage,Chi nhánh Đà Nẵng - Công ty Cổ phần Sáng tạo Ý tưởng Kinh doanh,"25-27-29 Nguyễn Văn Linh, Phường Hải Châu I, Quận Hải Châu, Đà Nẵng, VIỆT NAM",Gong Cha Đà Nẵng,"25-27-29 Nguyễn Văn Linh, Phường Hải Châu I, Quận Hải Châu, Đà Nẵng, VIỆT NAM",108.215714,16.0604039,Gongcha,Middle
4474770828003663379,3734815405645478096,beverage,CÔNG TY TNHH GONGCHA VIỆT NAM,"204/18  Nguyễn Văn Hưởng, Phường Thảo Điền, Quận 2, Thành Phố Hồ Chí Minh, VIỆT NAM",Gongcha Garden Mall,"TTTM Garden Mall 190 Hồng Bàng, Phường 12, Quận 5, Thành Phố Hồ Chí Minh, VIỆT NAM",106.6564931,10.7543646,Gongcha,South
3232333568492323330,4699989066151321568,beverage,CN HÀ NỘI – Công ty TNHH Gongcha Việt Nam,"Số 63 Chùa Bộc, Phường Trung Liệt, Quận Đống Đa, Hà Nội",Gong Cha Times City,"Số 25, Ngõ 13 Lĩnh Mai, Phường Mai Động, Quận Hoàng Mai, Hà Nội, VIỆT NAM",105.864125,20.9911299,Gongcha,North
4474770828003663379,7070613125922072765,beverage,CÔNG TY TNHH GONGCHA VIỆT NAM,"204/18  Nguyễn Văn Hưởng, Phường Thảo Điền, Quận 2, Thành Phố Hồ Chí Minh, VIỆT NAM",Gongcha Hồ Bán Nguyệt,"Toà nhà Cresent Residence 2 CR2-05, 107 Tôn Dật Tiên, Phường Tân Phú, Quận 7, Thành Phố Hồ Chí Minh, VIỆT NAM",106.7205886,10.7263811,Gongcha,South
401608409078803950,108311821921235448,beverage,CÔNG TY TNHH DẤU CỘNG VÀNG,"14/4  Hồ Văn Đại, KP3, Phường Quang Vinh, Thành phố Biên Hòa, Đồng Nai, VIỆT NAM",Gong Cha Biên Hòa,"K67 N2, Phường Thống Nhất, Thành phố Biên Hòa, Đồng Nai, VIỆT NAM",106.8302896,10.9469239,Gongcha,South
3315835320223835013,1078400664219898708,beverage,Công Ty TNHH Golden Trust,"79 Hồ Tùng Mậu, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",Gongcha Hồ Tùng Mậu,"83 Hồ Tùng Mậu, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",106.7035244,10.772111099999998,Gongcha,South
7517245497760836826,1366324859397704033,beverage,Chi nhánh Hải Phòng - Công ty Cổ phần Sáng tạo Ý tưởng Kinh doanh,"Số 21A  Trần Hưng Đạo, Phường Hoàng Văn Thụ, Quận Hồng Bàng, Hải Phòng, VIỆT NAM",Gong Cha Hải Phòng,"Số 21A Trần Hưng Đạo, Phường Hoàng Văn Thụ, Quận Hồng Bàng, Hải Phòng, VIỆT NAM",106.6833252,20.8575245,Gongcha,North
5070526498254742907,5143533363278798904,beverage,Hộ kinh doanh Phùng Thị Kim,"311 Đại Lộ Bình Dương, tổ 6 khu 12, Phường Chánh Nghĩa, Thành phố Thủ Dầu Một, Bình Dương, VIỆT NAM",Gong Cha Thủ Dầu Một,"309A-311 Đại Lộ Bình Dương, khu 12, Phường Chánh Nghĩa, Thành phố Thủ Dầu Một, Bình Dương, VIỆT NAM",106.6699194,10.9749666,Gongcha,South
4474770828003663379,4548837103227230255,beverage,CÔNG TY TNHH GONGCHA VIỆT NAM,"204/18  Nguyễn Văn Hưởng, Phường Thảo Điền, Quận 2, Thành Phố Hồ Chí Minh, VIỆT NAM",Gongcha Thảo Điền Pearl,"Gian hàng L1-23+L1-24+L1-23T, Tầng 1, 12 Quốc Hương, Phường Thảo Điền, Quận 2, Thành Phố Hồ Chí Minh, VIỆT NAM",106.7298423,10.8103273,Gongcha,South
4474770828003663379,3682430534188669677,beverage,CÔNG TY TNHH GONGCHA VIỆT NAM,"204/18  Nguyễn Văn Hưởng, Phường Thảo Điền, Quận 2, Thành Phố Hồ Chí Minh, VIỆT NAM",Gongcha CT Plaza',"60A Trường Sơn, Phường 2, Quận Tân Bình, Thành Phố Hồ Chí Minh, VIỆT NAM",106.6656982,10.8130933,Gongcha,South
9181422185636075279,6915185242007231739,beverage,Công ty CP Thương mại Dịch vụ Mania,"Số 01-N1, Ngõ 40 Vạn Bảo, P. Liễu Giai, Quận Ba Đình, HN",Gong Cha Lý Thường Kiệt,"56 Lý Thường Kiệt, Phường Cửa Nam, Quận Hoàn Kiếm, Hà Nội, VIỆT NAM",105.8455657,21.0249692,Gongcha,North
3315835320223835013,4571894443776610100,beverage,Công Ty TNHH Golden Trust,"79 Hồ Tùng Mậu, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",Gongcha Nguyễn Sơn,"07 Nguyễn Sơn, Phường Phú Thạnh, Quận Tân Phú, Thành Phố Hồ Chí Minh, VIỆT NAM",106.6333217,10.780776800000002,Gongcha,South
7260637975327411002,5598052143431540057,beverage,Chi nhánh Hội An - Công ty Cổ phần Sáng tạo Ý tưởng Kinh doanh,"40  Công Nữ Ngọc Hoa, Khối Hoài Phô,, Phường Cẩm Phô, Thành phố Hội An, Quảng Nam, VIỆT NAM",Gong Cha Hội An,"40 Công Nữ Ngọc Khối Hoài Phô, Phường Cẩm Phô, Thành phố Hội An, Quảng Nam, VIỆT NAM",108.3246274,15.8771783,Gongcha,Middle
7165089198541247961,6392122166769784918,beverage,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ HEEKCAA VIỆT NAM,"4D Nguyễn Kiệm, Phường 3, Quận Gò Vấp, TP.HCM",Heekcaa Saigon - Cửa hàng Phạm Hùng,"179A Phạm Hùng, Phường 4, Quận 8, Thành Phố Hồ Chí Minh, VIỆT NAM",106.669067,10.741583,HEEKCAA,South
3497215282199771681,2616029047975092659,beverage,Trà Sữa Hefkcha,"Số 71 Chùa Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội, VIỆT NAM",Trà Sữa Hefkcha,"71 Chùa Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội, VIỆT NAM",105.8062121,21.0232716,HEEKCAA,North
7165089198541247961,2624582486180250265,beverage,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ HEEKCAA VIỆT NAM,"4D Nguyễn Kiệm, Phường 3, Quận Gò Vấp, TP.HCM",Heekcaa Sài Gòn - Cửa hàng Thảo Điền Pearl,"12 Quốc Hương, P. Thảo Điền, Quận 02, TPHCM",106.732845,10.801213,HEEKCAA,South
7165089198541247961,4728600412822391170,beverage,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ HEEKCAA VIỆT NAM,"4D Nguyễn Kiệm, Phường 3, Quận Gò Vấp, TP.HCM",Heekcaa Saigon - TTTM Vincom Plaza Saigonres,"188 Nguyễn Xí, Thanh Đa, phường 26, quận Bình Thạnh, Hồ Chí Minh, Việt Nam",106.7069828,10.8166837,HEEKCAA,South
7165089198541247961,696796859754669197,beverage,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ HEEKCAA VIỆT NAM,"4D Nguyễn Kiệm, Phường 3, Quận Gò Vấp, TP.HCM",Heekcaa Sài Gòn - Cửa hàng Lê Văn Sỹ,"491 Lê Văn Sỹ, P. 12, Quận 03, TPHCM",106.673846,10.78992,HEEKCAA,South
7165089198541247961,2583268325460103853,beverage,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ HEEKCAA VIỆT NAM,"4D Nguyễn Kiệm, Phường 3, Quận Gò Vấp, TP.HCM",Heekcaa Saigon - Vincom Nam Long,"71 Trần Trọng Cung, Tân Thuận Đông, Quận 7, Hồ Chí Minh, Việt Nam",106.7326323,10.7440185,HEEKCAA,South
7398373044743834494,5265458750410003733,beverage,Hestia Coffee & Milktea,"378  Võ Văn Tần, Phường 5, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM",Hestia Coffee & Milktea 378 Võ Văn Tần,"378 Võ Văn Tần, Phường 5, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM",106.6844022,10.7704319,HESTIA CAFÉ,South
2632452905725643033,3496984129319044814,beverage,Hương Nguyên Coffee,"284/4/2  Lý Thường Kiệt, Phường 14, Quận 10, Thành Phố Hồ Chí Minh, VIỆT NAM",huongnguyencoffee1,"284/4/2 Lý Thường Kiệt, Phường 14, Quận 10, Thành Phố Hồ Chí Minh, VIỆT NAM",106.656006,10.776976,HƯƠNG NGUYÊN CAFÉ,South
1103557715161564100,1847723277533038544,beverage,IHOUSE COFFEE,"I4B - I4C Hương Giang, Phường 15, Quận 10, Thành Phố Hồ Chí Minh, VIỆT NAM",Ihouse Coffee,"i4b-i4c Hương Giang, Phường 15, Quận 10, Thành Phố Hồ Chí Minh, VIỆT NAM",106.6632185,10.7817421,IHOUSE CAFÉ,South
3615982237552954784,5398059223556289346,beverage,CÔNG TY TNHH KOI CAFE VIỆT NAM,"Phòng 1601, Tháp Royal Centre, 235 Nguyễn Văn Cừ, Phường Nguyễn Cư Trinh, Quận 1, TP.HCM",KOI Aeon Tân Phú,"F70, Tầng 1, Số 30 Bờ Bao Tân Thắng, Phường Sơn Kỳ, Quận Tân Phú, TP.HCM, VN",106.6175257,10.8016988,KOI Thé,South
3615982237552954784,3806900341040504216,beverage,CÔNG TY TNHH KOI CAFE VIỆT NAM,"Phòng 1601, Tháp Royal Centre, 235 Nguyễn Văn Cừ, Phường Nguyễn Cư Trinh, Quận 1, TP.HCM",KOI THÉ NGUYỄN TRI PHƯƠNG,"266  Nguyễn Tri Phương, Phường 4, Quận 10, Thành Phố Hồ Chí Minh, VIỆT NAM",106.668621,10.762493,KOI Thé,South
3615982237552954784,5783462391420147652,beverage,CÔNG TY TNHH KOI CAFE VIỆT NAM,"Phòng 1601, Tháp Royal Centre, 235 Nguyễn Văn Cừ, Phường Nguyễn Cư Trinh, Quận 1, TP.HCM",KOI Thé Pasteur,"120 PASTEUR, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",106.701643,10.773383,KOI Thé,South
3615982237552954784,5819613695553066065,beverage,CÔNG TY TNHH KOI CAFE VIỆT NAM,"Phòng 1601, Tháp Royal Centre, 235 Nguyễn Văn Cừ, Phường Nguyễn Cư Trinh, Quận 1, TP.HCM",KOI THÉ AEON MALL,"Lô F29B, Aeon Mall Bình Tân, số 01  17A, Phường Bình Trị Đông B, Quận Bình Tân, Thành Phố Hồ Chí Minh, VIỆT NAM",106.611974,10.743101,KOI Thé,South
3615982237552954784,2829572178928978891,beverage,CÔNG TY TNHH KOI CAFE VIỆT NAM,"Phòng 1601, Tháp Royal Centre, 235 Nguyễn Văn Cừ, Phường Nguyễn Cư Trinh, Quận 1, TP.HCM",KOI THÉ GARDEN MALL,"Lô 1.10, The Garden Mall, 190  Hồng Bàng, Phường 12, Quận 5, Thành Phố Hồ Chí Minh, VIỆT NAM",106.6571,10.754933,KOI Thé,South
3615982237552954784,610894252078335944,beverage,CÔNG TY TNHH KOI CAFE VIỆT NAM,"Phòng 1601, Tháp Royal Centre, 235 Nguyễn Văn Cừ, Phường Nguyễn Cư Trinh, Quận 1, TP.HCM",KOI THÉ NOWZONE,"235 Nguyễn Văn Cừ, Phường Nguyễn Cư Trinh, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",106.683429,10.762204,KOI Thé,South
3615982237552954784,469438462633943389,beverage,CÔNG TY TNHH KOI CAFE VIỆT NAM,"Phòng 1601, Tháp Royal Centre, 235 Nguyễn Văn Cừ, Phường Nguyễn Cư Trinh, Quận 1, TP.HCM",KOI THÉ SAIGON GARDEN,"108-110 Hồ Tùng Mậu, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",106.703576,10.773323,KOI Thé,South
3615982237552954784,8168098493448589704,beverage,CÔNG TY TNHH KOI CAFE VIỆT NAM,"Phòng 1601, Tháp Royal Centre, 235 Nguyễn Văn Cừ, Phường Nguyễn Cư Trinh, Quận 1, TP.HCM",KOI Estella,"88 Song Hành, Phường An Phú, Quận 2, Thành Phố Hồ Chí Minh, VIỆT NAM",106.74844,10.802185,KOI Thé,South
3615982237552954784,203933053097459390,beverage,CÔNG TY TNHH KOI CAFE VIỆT NAM,"Phòng 1601, Tháp Royal Centre, 235 Nguyễn Văn Cừ, Phường Nguyễn Cư Trinh, Quận 1, TP.HCM",KOI THÉ PHAN XICH LONG EXPRESS,"319 Phan Xích Long, Phường 1, Quận Phú Nhuận, Thành Phố Hồ Chí Minh, VIỆT NAM",106.685162,10.79838,KOI Thé,South
3615982237552954784,5446839609793854116,beverage,CÔNG TY TNHH KOI CAFE VIỆT NAM,"Phòng 1601, Tháp Royal Centre, 235 Nguyễn Văn Cừ, Phường Nguyễn Cư Trinh, Quận 1, TP.HCM",KOI Thé Võ Văn Ngân,"327 Võ Văn Ngân, Phường Bình Thọ, Quận Thủ Đức, Thành Phố Hồ Chí Minh, VIỆT NAM",106.758584,10.851157,KOI Thé,South
3615982237552954784,1255658631755920554,beverage,CÔNG TY TNHH KOI CAFE VIỆT NAM,"Phòng 1601, Tháp Royal Centre, 235 Nguyễn Văn Cừ, Phường Nguyễn Cư Trinh, Quận 1, TP.HCM",KOI THÉ NGÔ ĐỨC KẾ,"76 Ngô Đức Kế, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",106.704103,10.772541,KOI Thé,South
3615982237552954784,3875815298308903227,beverage,CÔNG TY TNHH KOI CAFE VIỆT NAM,"Phòng 1601, Tháp Royal Centre, 235 Nguyễn Văn Cừ, Phường Nguyễn Cư Trinh, Quận 1, TP.HCM",KOI Vincom Đồng Khởi,"Tầng B3, Vincom B, 72 Lê Thánh Tôn, Bến Nghé, Quận 1, Hồ Chí Minh, Việt Nam",106.7018236,10.7781984,KOI Thé,South
3615982237552954784,2983474680853747738,beverage,CÔNG TY TNHH KOI CAFE VIỆT NAM,"Phòng 1601, Tháp Royal Centre, 235 Nguyễn Văn Cừ, Phường Nguyễn Cư Trinh, Quận 1, TP.HCM",KOI THÉ LOTTE MART Q7,"Lo 1F-31, Lotte Mart NSG, số 469 Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, Thành Phố Hồ Chí Minh, VIỆT NAM",106.701013,10.740844,KOI Thé,South
3615982237552954784,6045514435804017349,beverage,CÔNG TY TNHH KOI CAFE VIỆT NAM,"Phòng 1601, Tháp Royal Centre, 235 Nguyễn Văn Cừ, Phường Nguyễn Cư Trinh, Quận 1, TP.HCM",KOI THÉ PEARL PLAZA,"L1-01 561A Điện Biên Phủ, Phường 25, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",106.718553,10.800325,KOI Thé,South
3615982237552954784,8236897047771771271,beverage,CÔNG TY TNHH KOI CAFE VIỆT NAM,"Phòng 1601, Tháp Royal Centre, 235 Nguyễn Văn Cừ, Phường Nguyễn Cư Trinh, Quận 1, TP.HCM",KOI THÉ PHẠM HỒNG THÁI,"24 Phạm Hồng Thái, Phường Bến Thành, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",106.696263,10.771402,KOI Thé,South
3615982237552954784,3986587349877665417,beverage,CÔNG TY TNHH KOI CAFE VIỆT NAM,"Phòng 1601, Tháp Royal Centre, 235 Nguyễn Văn Cừ, Phường Nguyễn Cư Trinh, Quận 1, TP.HCM",KOI THÉ CAO THẮNG 62C,"62C  Cao Thắng, Phường 5, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM",106.682359,10.770316,KOI Thé,South
3615982237552954784,3308335026051332098,beverage,CÔNG TY TNHH KOI CAFE VIỆT NAM,"Phòng 1601, Tháp Royal Centre, 235 Nguyễn Văn Cừ, Phường Nguyễn Cư Trinh, Quận 1, TP.HCM",KOI THÉ CAO THẮNG PLAZA,"19 Cao Thắng, Phường 2, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM",106.682933,10.769231,KOI Thé,South
3615982237552954784,2933327615732895028,beverage,CÔNG TY TNHH KOI CAFE VIỆT NAM,"Phòng 1601, Tháp Royal Centre, 235 Nguyễn Văn Cừ, Phường Nguyễn Cư Trinh, Quận 1, TP.HCM",KOI THÉ VINCOM,"Vincom Mega Mall, số 161  Xa Lộ Hà Nội, KP1, Phường Thảo Điền, Quận 2, Thành Phố Hồ Chí Minh, VIỆT NAM",106.740982,10.802625,KOI Thé,South
3615982237552954784,9010068707749861077,beverage,CÔNG TY TNHH KOI CAFE VIỆT NAM,"Phòng 1601, Tháp Royal Centre, 235 Nguyễn Văn Cừ, Phường Nguyễn Cư Trinh, Quận 1, TP.HCM",KOI THÉ NGUYỄN ĐỨC CẢNH,"157 Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, Thành Phố Hồ Chí Minh, VIỆT NAM",106.708585,10.727897,KOI Thé,South
3615982237552954784,2148581599480914737,beverage,CÔNG TY TNHH KOI CAFE VIỆT NAM,"Phòng 1601, Tháp Royal Centre, 235 Nguyễn Văn Cừ, Phường Nguyễn Cư Trinh, Quận 1, TP.HCM",KOI THÉ PHAN XÍCH LONG,"220-222 Phan Xích Long, Phường 2, Quận Phú Nhuận, Thành Phố Hồ Chí Minh, VIỆT NAM",106.690151,10.79779,KOI Thé,South
3615982237552954784,48761664519551902,beverage,CÔNG TY TNHH KOI CAFE VIỆT NAM,"Phòng 1601, Tháp Royal Centre, 235 Nguyễn Văn Cừ, Phường Nguyễn Cư Trinh, Quận 1, TP.HCM",KOI THÉ GÒ VẤP,"L6.2 Khu Dân Cư City Land  Phan Văn Trị, Phường 5, Quận Gò Vấp, Thành Phố Hồ Chí Minh, VIỆT NAM",106.69293799999998,10.824744,KOI Thé,South
2097810288464482195,9032346605351734912,beverage,LAHA COFFEE,"343	Điện Biên Phủ, Phường 4, Quận 3, TP.Hồ Chí Minh",LaHa Coffee Đinh Tiên Hoàng Quận Bình Thạnh,"127g Đinh Tiên Hoàng, Phường 3, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",106.6940652,10.7998172,LAHA COFFEE,South
2097810288464482195,3752118419340602655,beverage,LAHA COFFEE,"343	Điện Biên Phủ, Phường 4, Quận 3, TP.Hồ Chí Minh",Laha Coffee Quang Trung Gò Vấp,"450 Quang Trung, Phường 10, Quận Gò Vấp, Hồ Chí Minh, Việt Nam",106.6660043,10.8336517,LAHA COFFEE,South
2097810288464482195,5537363831590187200,beverage,LAHA COFFEE,"343	Điện Biên Phủ, Phường 4, Quận 3, TP.Hồ Chí Minh",Laha Coffee Điện Biên Phủ Quận 3,"343 Điện Biên Phủ, Phường 4, Quận 3, TP Hồ Chí Minh",106.6822406,10.7752239,LAHA COFFEE,South
5010456923524073415,3625714442384118838,beverage,LAHA COFFEE TRẦN CAO VÂN,"11B Trần Cao Vân, Phường Đa Kao, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",Laha Coffee Trần Cao Vân,"11b Trần Cao Vân, Phường Đa Kao, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",106.6977235,10.7844063,LAHA COFFEE,South
2097810288464482195,7127069189539710596,beverage,LAHA COFFEE,"343	Điện Biên Phủ, Phường 4, Quận 3, TP.Hồ Chí Minh",Laha Coffee Nguyễn Thị Minh Khai Quận 1,"18A Nguyễn Thị Minh Khai, phường Đa Kao, Quận 1, Hồ Chí Minh, Việt Nam",106.70085559999998,10.785951400000002,LAHA COFFEE,South
2097810288464482195,7390253265454018284,beverage,LAHA COFFEE,"343	Điện Biên Phủ, Phường 4, Quận 3, TP.Hồ Chí Minh",LAHA COFFEE UNG VĂN KHIÊM BÌNH THẠNH,"63 Ung Văn Khiêm, Phường 25, Bình Thạnh, Hồ Chí Minh, Việt Nam",106.7159429,10.8081367,LAHA COFFEE,South
2097810288464482195,3009351366104106935,beverage,LAHA COFFEE,"343	Điện Biên Phủ, Phường 4, Quận 3, TP.Hồ Chí Minh",Laha Coffee Hàm Nghi Quận 1,"77b Hàm Nghi, Phường Nguyễn Thái Bình, Quận 1, Hồ Chí Minh, Việt Nam",106.703748,10.770524,LAHA COFFEE,South
2097810288464482195,8152804705248447549,beverage,LAHA COFFEE,"343	Điện Biên Phủ, Phường 4, Quận 3, TP.Hồ Chí Minh",Laha Coffee Khu Công Nghệ Cao Quận 9,"Lô T2-1.2 Đường D1, Khu Công Nghệ Cao, Phường Tân Phú, Quận 9, Hồ Chí Minh, Việt Nam",106.7985617,10.8507688,LAHA COFFEE,South
2097810288464482195,8241259043969025566,beverage,LAHA COFFEE,"343	Điện Biên Phủ, Phường 4, Quận 3, TP.Hồ Chí Minh",Laha Coffee Phan Xích Long Quận Phú Nhuận,"259 Phan Xích Long, Phường 2, Quận Phú Nhuận, Thành Phố Hồ Chí Minh, VIỆT NAM",106.6909608,10.797301,LAHA COFFEE,South
2097810288464482195,7243484866563789013,beverage,LAHA COFFEE,"343	Điện Biên Phủ, Phường 4, Quận 3, TP.Hồ Chí Minh",Laha Coffee Nguyễn Kiệm Quận Gò Vấp,"371 Nguyễn Kiệm, Phường 3, Gò Vấp, Hồ Chí Minh, Việt Nam",106.703748,10.770524,LAHA COFFEE,South
2097810288464482195,6288233336215126771,beverage,LAHA COFFEE,"343	Điện Biên Phủ, Phường 4, Quận 3, TP.Hồ Chí Minh",Laha Coffee Trường Chinh Quận Tân Bình,"277a Trường Chinh, Phường 14, Tân Bình, Hồ Chí Minh, Việt Nam",106.6452902,10.7967961,LAHA COFFEE,South
2097810288464482195,3923140252763792670,beverage,LAHA COFFEE,"343	Điện Biên Phủ, Phường 4, Quận 3, TP.Hồ Chí Minh",Laha Coffee Đồng Nai Quận 10,"108 Đồng Nai, Phường 15, Quận 10, Hồ Chí Minh, Việt Nam",106.6644114,10.7772855,LAHA COFFEE,South
5994303900897369131,1432219582333242929,beverage,LEE KIM CHI COFFEE & TEA,"148/23  Lý Chính Thắng, Phường 7, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM",LEE KIM CHI COFFEE,"148/23 Lý Chính Thắng, Phường 7, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM",106.6840129,10.786586,LEE KIM CHI COFFEE,South
913123953496470035,5133568230090329256,beverage,LiBB House Coffee & Tea,"198B Nguyễn Kim, Phường 6, Quận 10, Thành Phố Hồ Chí Minh, VIỆT NAM",LiBB House Coffee & Tea,"198B  Nguyễn Kim, Phường 6, Quận 10, Thành Phố Hồ Chí Minh, VIỆT NAM",106.6617248,10.7646112,LIBB HOUSE COFFEE,South
6243076211879184331,1501507061910892280,beverage,MR GOOD TEA,"107A9 Mai Động, Phường Mai Động, Quận Hoàng Mai, Hà Nội, VIỆT NAM",MR GOOD TEA,"107A9 Mai Động, Phường Mai Động, Quận Hoàng Mai, Hà Nội, VIỆT NAM",105.8625069,20.991361,MR GOOD TEA,North
4730842644649314178,6428369174696209002,beverage,MR GOOD TEA,"212  Lê Trọng Tấn, Phường Khương Mai, Quận Thanh Xuân, Hà Nội, VIỆT NAM",MR GOODTEA,"212 Lê Trọng Tấn, Phường Khương Mai, Quận Thanh Xuân, Hà Nội, VIỆT NAM",105.832202,20.992677,MR GOOD TEA,North
2170835392571376570,1150046870724489278,beverage,MR GOOD TEA,"CT1A-DN2 Hàm Nghi, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội, VIỆT NAM",MR GOOD TEA,"CT1A-DN2 Hàm Nghi, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội, VIỆT NAM",105.7683571,21.0333092,MR GOOD TEA,North
4637408188978709949,3373222955096227878,beverage,Mr Sạch Coffee,"18 Võ Văn Dũng, Phường Trung Liệt, Quận Đống Đa, Hà Nội, VIỆT NAM",Mr Sạch Coffee 1,"18  Võ Văn Dũng, Phường Phương Liên, Quận Đống Đa, Hà Nội, VIỆT NAM",105.82366129999998,21.0159475,MR SẠCH COFFEE,North
